ModelID,ScenarioID,TemperatureID,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50
40,536,8,627.253712882362,628.942624070438,630.631535258513,632.320446446588,634.009357634664,635.698268822739,637.582971459622,639.467674096506,641.352376733389,643.237079370273,645.121782007156,646.183235942474,647.244689877792,648.306143813111,649.367597748429,650.429051683747,651.686297302149,652.943542920552,654.200788538955,655.458034157357,656.71527977576,657.038469628844,657.361659481928,657.684849335012,658.008039188096,658.33122904118,658.654418923717,658.977608806254,659.300798688792,659.623988571329,659.947178453866,659.734022989817,659.520867525768,659.307712061718,659.094556597669,658.88140113362,658.668016588454,658.454632043288,658.241247498121,658.027862952955,657.814478407789
21,473,7,661.848013859833,665.173420864178,668.498827868523,671.824234872868,675.149641877213,678.475048881558,680.631441362247,682.787833842935,684.944226323624,687.100618804313,689.257011285002,690.395652196653,691.534293108304,692.672934019955,693.811574931606,694.950215843257,696.617078049566,698.283940255874,699.950802462182,701.617664668491,703.284526874799,705.003079819762,706.721632764725,708.440185709688,710.158738654651,711.877291599614,711.575122948182,711.272954296749,710.970785645317,710.668616993885,710.366448342453,709.567905696814,708.769363051175,707.970820405536,707.172277759897,706.373735114258,706.184852912778,705.995970711297,705.807088509817,705.618206308336,705.429324106856
2,537,8,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72
20,41,2,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.60702072739,650.369672932089,650.132325136788,649.894977341487,649.657629546186,649.551145284841,649.444661023495,649.33817676215,649.231692500805,649.125208239459,649.448937399421,649.772666559382,650.096395719343,650.420124879305,650.743854039266,651.05827306083,651.372692082395,651.687111103959,652.001530125523,652.315949147087,653.663572030898,655.011194914709,656.358817798519,657.70644068233,659.054063566141,660.29633112327,661.538598680399,662.780866237528,664.023133794657,665.265401351786
21,538,8,661.848013859833,665.173423097039,668.498832334245,671.824241571452,675.149650808658,678.475060045864,680.632955242195,682.790850438526,684.948745634857,687.106640831188,689.264536027519,691.187786530415,693.111037033312,695.034287536209,696.957538039105,698.880788542002,701.443863212102,704.006937882202,706.570012552301,709.133087222401,711.696161892501,713.003725458642,714.311289024783,715.618852590924,716.926416157065,718.233979723206,717.57337431606,716.912768908915,716.25216350177,715.591558094625,714.93095268748,714.34787222401,713.764791760541,713.181711297071,712.598630833602,712.015550370132,711.847889282266,711.6802281944,711.512567106534,711.344906018668,711.177244930801
40,539,8,627.253712882362,628.942624070438,630.631535258513,632.320446446588,634.009357634664,635.698268822739,637.387180000097,639.076091177454,640.765002354812,642.453913532169,644.142824709527,645.400070104371,646.657315499215,647.914560894059,649.171806288903,650.429051683747,651.686297302149,652.943542920552,654.200788538955,655.458034157357,656.71527977576,657.038469628844,657.361659481928,657.684849335012,658.008039188096,658.33122904118,658.654418923717,658.977608806254,659.300798688792,659.623988571329,659.947178453866,659.734022989817,659.520867525768,659.307712061718,659.094556597669,658.88140113362,658.668016588454,658.454632043288,658.241247498121,658.027862952955,657.814478407789
20,101,3,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.620764435146,650.397160347602,650.173556260058,649.949952172514,649.726348084969,649.617895333119,649.509442581268,649.400989829417,649.292537077567,649.184084325716,649.260176665594,649.336269005472,649.412361345349,649.488453685227,649.564546025105,649.857043707757,650.149541390409,650.442039073061,650.734536755713,651.027034438365,652.282477663341,653.537920888317,654.793364113293,656.048807338268,657.304250563244,658.339948084969,659.375645606695,660.41134312842,661.447040650145,662.48273817187
20,384,5,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,651.11677759897,651.389186675249,651.661595751529,651.934004827808,652.206413904088,652.139317315739,652.07222072739,652.005124139041,651.938027550692,651.870930962343,651.436569777921,651.002208593499,650.567847409076,650.133486224654,649.699125040232,649.911178982942,650.123232925652,650.335286868362,650.547340811072,650.759394753782,651.950731638236,653.142068522691,654.333405407145,655.5247422916,656.716079176054,657.867967653685,659.019856131316,660.171744608948,661.323633086579,662.47552156421
20,184,3,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,651.11677759897,651.389186675249,651.661595751529,651.934004827808,652.206413904088,652.139317315739,652.07222072739,652.005124139041,651.938027550692,651.870930962343,651.436569777921,651.002208593499,650.567847409076,650.133486224654,649.699125040232,650.594666752494,651.490208464757,652.38575017702,653.281291889282,654.176833601545,655.839672191825,657.502510782105,659.165349372385,660.828187962665,662.491026552945,662.594399098809,662.697771644673,662.801144190537,662.904516736402,663.007889282266
20,60,1,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.60702072739,650.369672932089,650.132325136788,649.894977341487,649.657629546186,649.540781235919,649.423932925652,649.307084615385,649.190236305118,649.07338799485,650.689968844545,652.306549694239,653.923130543933,655.539711393627,657.156292243322,659.209402832314,661.262513421307,663.315624010299,665.368734599292,667.421845188285,667.474379948503,667.526914708722,667.579449468941,667.63198422916,667.684518989379,667.685530028967,667.686541068555,667.687552108143,667.688563147731,667.689574187319
27,135,2,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72
27,478,7,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72
4,137,2,636.93835854522,637.795727261024,638.653095976827,639.51046469263,640.367833408433,641.225202124236,642.082570840039,642.939939555842,643.797308271645,644.654676987448,645.512045703251,645.73690376569,645.96176182813,646.18661989057,646.411477953009,646.636336015449,646.861194077889,647.086052140328,647.310910202768,647.535768265208,647.760626327647,646.433030185661,645.105434043676,643.77783790169,642.450241759704,641.122645617718,640.425191872502,639.727738127286,639.030284382069,638.332830636853,637.635376891637,638.278366942038,638.92135699244,639.564347042841,640.207337093243,640.850327143645,640.956255336575,641.062183529505,641.168111722435,641.274039915365,641.379968108295
20,303,4,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,651.11677759897,651.389186675249,651.661595751529,651.934004827808,652.206413904088,652.139317315739,652.07222072739,652.005124139041,651.938027550692,651.870930962343,651.436569777921,651.002208593499,650.567847409076,650.133486224654,649.699125040232,649.973334695848,650.247544351464,650.521754007081,650.795963662697,651.070173318314,652.280916446733,653.491659575153,654.702402703573,655.913145831992,657.123888960412,658.165949243643,659.208009526875,660.250069810106,661.292130093338,662.334190376569
20,308,4,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,651.11677759897,651.389186675249,651.661595751529,651.934004827808,652.206413904088,652.139317315739,652.07222072739,652.005124139041,651.938027550692,651.870930962343,651.436569777921,651.002208593499,650.567847409076,650.133486224654,649.699125040232,650.115787672996,650.532450305761,650.949112938526,651.365775571291,651.782438204055,652.947302285163,654.11216636627,655.277030447377,656.441894528484,657.606758609591,658.530380785323,659.454002961056,660.377625136788,661.30124731252,662.224869488252
